,YR,MO,DY,HR,LAT,LON,IM,ATTC,TI,LI,DS,VS,NID,II,ID,C1,DI,D,WI,W,VI,VV,WW,W1,SLP,A,PPP,IT,AT,WBTI,WBT,DPTI,DPT,SI,SST,N,NH,CL,HI,H,CM,CH,WD,WP,WH,SD,SP,SH,BSI,B10,B1,DCK,SID,PT,DUPS,DUPC,TC,PB,WX,SX,C2,AQCS,ND,TRMS,NQCS,QCE,LZ,QCZ,UID,RN1,RN2,RN3,RSA,IRF,grid_group,climate_zone,target_zone,comments
38046,1806,10,2.0,6.0,12.73,91.07,1,3,0.0,5,,,3.0,10,BENGAL,,,,5.0,,,,,,,,,,28.9,,,,,,,,,,,,,,,,,,,,,259,21,248,148,5,0,,,,,,,,2.0,F1FFFF,12AAAA1AAAAAAA,,,,CZ5F40,3,0,0,2,1,"(91, 12)",1,1.0,"SQUALLY,SULTRY,,,,,,,,"
38047,1806,10,2.0,6.0,12.72,91.37,1,3,0.0,5,,,3.0,10,LDY J DAS,,,92.0,5.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,21,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ5F41,3,0,0,2,1,"(91, 12)",1,1.0,"FAIR,,,,,,,,"
38057,1806,10,3.0,6.0,12.0,91.08,1,3,0.0,5,,,3.0,10,BENGAL,,,,5.0,,,,,,,,,,28.9,,,,,,,,,,,,,,,,,,,,,259,21,248,148,5,0,,,,,,,,2.0,F1FFFF,12AAAA1AAAAAAA,,,,CZ5F4K,3,0,0,2,1,"(91, 12)",1,1.0,"SQUALLY,RAIN,FINE,,,,,,,,"
38068,1806,10,4.0,6.0,11.72,91.3,1,3,0.0,5,,,3.0,10,BENGAL,,,,5.0,,,,,,,,,,28.9,,,,,,,,,,,,,,,,,,,,,259,11,248,148,5,0,,,,,,,,2.0,F1FFFF,12AAAA1AAAAAAA,,,,CZ5F55,3,0,0,2,1,"(91, 11)",1,1.0,"SQUALLY,RAIN,FLYING SQUALLS,,,,,,,,"
38080,1806,10,5.0,6.0,10.98,91.37,1,3,0.0,5,,,3.0,10,LDY J DAS,,,92.0,5.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,1,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ5F5R,3,0,0,2,1,"(91, 10)",1,1.0,"SQUALLY,FAIR,,,,,,,,"
38081,1806,10,5.0,6.0,10.95,91.13,1,3,0.0,5,,,3.0,10,BENGAL,,,104.0,5.0,9.3,,,,,,,,,28.9,,,,,,,,,,,,,,,,,,,,,259,1,248,148,5,0,,,,,,,,2.0,F141FF,11AAAA1AAAAAAA,,,,CZ5F5S,3,0,0,2,1,"(91, 10)",1,1.0,"SQUALLY,RAIN,CLEAR,PLEASANT,,,,,,,,"
38091,1806,10,6.0,6.0,10.17,91.3,1,3,0.0,5,,,3.0,10,BENGAL,,,,5.0,,,,,,,,,,28.9,,,,,,,,,,,,,,,,,,,,,259,1,248,148,5,0,,,,,,,,2.0,F161FF,11AAAA1AAAAAAA,,,,CZ5F6B,3,0,0,2,1,"(91, 10)",1,1.0,"PLEASANT,,,,,,,,"
38102,1806,10,7.0,6.0,8.95,90.87,1,3,0.0,5,,,3.0,10,BENGAL,,,126.0,5.0,6.7,,,,,,,,,28.9,,,,,,,,,,,,,,,,,,,,,295,80,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ5F6Y,3,0,0,2,1,"(90, 8)",1,1.0,"FINE,,,,,,,,"
38112,1806,10,8.0,6.0,8.37,90.5,1,3,0.0,5,,,3.0,10,BENGAL,,,,5.0,,,,,,,,,,28.3,,,,,,,,,,,,,,,,,,,,,295,80,248,148,5,0,,,,,,,,2.0,F1FFFF,12AAAA1AAAAAAA,,,,CZ5F7J,3,0,0,2,1,"(90, 8)",1,1.0,"SQUALLY,SULTRY     ,SWELL,,,,,,,"
38113,1806,10,8.0,6.0,8.37,90.68,1,3,0.0,5,,,3.0,10,LDY J DAS,,,103.0,5.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,80,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ5F7K,3,0,0,2,1,"(90, 8)",1,1.0,"FAIR,,,,,,,,"
38124,1806,10,9.0,6.0,8.02,90.67,1,3,0.0,5,,,3.0,10,BENGAL,,,92.0,5.0,,,,,,,,,,28.3,,,,,,,,,,,,,,,,,,,,,295,80,248,148,5,0,,,,,,,,2.0,F111FF,12AAAA1AAAAAAA,,,,CZ5F84,3,0,0,2,1,"(90, 8)",1,1.0,"RAIN,,,,,,,,"
38125,1806,10,9.0,6.0,8.02,90.98,1,3,0.0,5,,,3.0,10,LDY J DAS,,,70.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,80,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ5F85,3,0,0,2,1,"(90, 8)",1,1.0,"SQUALLY,RAIN,FAIR,,,,,,,,"
38136,1806,10,10.0,6.0,8.03,91.17,1,3,0.0,5,,,3.0,10,BENGAL,,,,5.0,,,,,,,,,,28.3,,,,,,,,,,,,,,,,,,,,,295,81,248,148,5,0,,,,,,,,2.0,F1FFFF,12AAAA1AAAAAAA,,,,CZ5F8P,3,0,0,2,1,"(91, 8)",1,1.0,"SQUALLY,,,,,,,,"
38137,1806,10,10.0,6.0,8.03,91.42,1,3,0.0,5,,,3.0,10,LDY J DAS,,,205.0,5.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,81,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ5F8Q,3,0,0,2,1,"(91, 8)",1,1.0,"SQUALLY,CLOUDY,,,,,,,,"
38153,1806,10,12.0,6.0,15.57,85.26,1,3,0.0,5,,,3.0,10,LD MELV 1,,,36.0,5.0,,,,,,1006.8,,,,29.4,,,,,,,,,,,,,,,,,,,,,258,55,248,148,5,0,,,,,,,,2.0,F1111F,12AAA11AAAAAAA,,,,CZ5F9U,3,0,0,2,1,"(85, 15)",1,1.0,"CLOUDY,,,,,,,,"
38158,1806,10,13.0,6.0,15.33,86.39,1,3,0.0,5,,,3.0,10,LD MELV 1,,,,5.0,,,,,,1012.2,,,,29.2,,,,,,,,,,,,,,,,,,,,,258,56,248,148,5,0,,,,,,,,2.0,F1FF1F,12AAA11AAAAAAA,,,,CZ5FA9,3,0,0,2,1,"(86, 15)",1,1.0,"CLEAR,CLOUDY,,,,,,,,"
38164,1806,10,14.0,6.0,14.88,87.12,1,3,0.0,5,,,3.0,10,LD MELV 1,,,,,,,,,,1007.7,,,,27.8,,,,,,,,,,,,,,,,,,,,,258,47,248,148,5,0,,,,,,,,2.0,F1FF1F,1AAAA11AAAAAAA,,,,CZ5FAO,3,0,0,2,1,"(87, 14)",1,1.0,"RAIN,SQUALLY,CLOUDY,HAZY,INTERVINING SQUALLS,,,,,,,,"
38169,1806,10,15.0,6.0,14.83,88.08,1,3,0.0,5,,,3.0,10,LD MELV 1,,,,,,,,,,1001.1,,,,26.9,,,,,,,,,,,,,,,,,,,,,258,48,248,148,5,0,,,,,,,,2.0,F1FF4F,1AAAA11AAAAAAA,,,,CZ5FB2,3,0,0,2,1,"(88, 14)",1,1.0,"SQUALLY,RAIN,SMALL RAIN,CLOUDY,,,,,,,,"
38176,1806,10,16.0,6.0,15.12,89.02,1,3,0.0,5,,,3.0,10,LD MELV 1,,,,5.0,,,,,,1019.3,,,,26.9,,,,,,,,,,,,,,,,,,,,,258,59,248,148,5,0,,,,,,,,2.0,F1FF3F,17AAA11AAAAAAA,,,,CZ5FBG,3,0,0,2,1,"(89, 15)",1,1.0,"HEAVY RAIN,RAIN,HARD SQUALLS,SQUALLY,CONSTANT HEAVY RAIN,,,,,,,,"
38180,1806,10,17.0,6.0,15.93,89.56,1,3,0.0,5,,,3.0,10,LD MELV 1,,,,,,,,,,1012.6,,,,26.9,,,,,,,,,,,,,,,,,,,,,258,59,248,148,5,0,,,,,,,,2.0,F1FF1F,17AAA11AAAAAAA,,,,CZ5FBS,3,0,0,2,1,"(89, 15)",1,1.0,"RAIN,FINE,,,,,,,,"
38182,1806,10,17.0,7.0,9.98,81.0,1,3,0.0,5,,,3.0,10,GLORY,,,283.0,5.0,6.7,,,,,,,,,27.8,,,,,,,,,,,,,,,,,,,,,294,91,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ5FBW,3,0,0,2,1,"(81, 9)",1,1.0,"CLOUDY,FAIR     ,WATER SMOOTH,,,,,,,"
38184,1806,10,18.0,6.0,16.33,89.59,1,3,0.0,5,,,3.0,10,LD MELV 1,,,,5.0,,,,,,1005.8,,,,27.5,,,,,,,,,,,,,,,,,,,,,258,69,248,148,5,0,,,,,,,,2.0,F1111F,12AAA11AAAAAAA,,,,CZ5FC5,3,0,0,2,1,"(89, 16)",1,1.0,"FAIR,,,,,,,,"
38188,1806,10,19.0,6.0,16.18,90.28,1,3,0.0,5,,,3.0,10,LD MELV 1,,,,,,,,,,1005.7,,,,28.1,,,,,,,,,,,,,,,,,,,,,259,60,248,148,5,0,,,,,,,,2.0,F1FF1F,17AAA11AAAAAAA,,,,CZ5FCH,3,0,0,2,1,"(90, 16)",1,1.0,"CLOUDY,,,,,,,,"
38193,1806,10,20.0,6.0,17.13,89.82,1,3,0.0,5,,,3.0,10,LD MELV 1,,,59.0,5.0,2.6,,,,,1005.0,,,,28.4,,,,,,,,,,,,,,,,,,,,,258,79,248,148,5,0,,,,,,,,2.0,F1111F,11AAA11AAAAAAA,,,,CZ5FCT,3,0,0,2,1,"(89, 17)",1,1.0,"RAIN,SQUALLY,SQUALLS,,,,,,,,"
38198,1806,10,21.0,6.0,18.52,89.75,1,3,0.0,5,,,3.0,10,LD MELV 1,,,,,,,,,,1014.6,,,,27.8,,,,,,,,,,,,,,,,,,,,,258,89,248,148,5,0,,,,,,,,2.0,F1FF1F,1AAAA11AAAAAAA,,,,CZ5FD5,3,0,0,2,1,"(89, 18)",1,1.0,"SQUALLY,RAIN,CLOUDY,SQUALLS,,,,,,,,"
38202,1806,10,22.0,6.0,19.4,89.48,1,3,0.0,5,,,3.0,10,LD MELV 1,,,,5.0,,,,,,1015.7,,,,27.2,,,,,,,,,,,,,,,,,,,,,258,99,248,148,5,0,,,,,,,,2.0,F1611F,11AAA11AAAAAAA,,,,CZ5FDH,3,0,0,2,1,"(89, 19)",1,1.0,"RAIN,CLOUDY,CLEAR,SQUALLY,CONSTANT RAIN,HARD SQUALLS,,,,,,,,"
38214,1806,10,24.0,6.0,8.23,93.05,1,3,0.0,5,,,3.0,10,LRD NELSN,,,,5.0,,,,,,,,,,28.3,,,,,,,,,,,,,,,,,,,,,295,83,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ5FE9,3,0,0,2,1,"(93, 8)",1,1.0,"FINE     ,SMOOTH WATER,,,,,,,"
38221,1806,10,25.0,6.0,9.03,92.97,1,3,0.0,5,,,3.0,10,LRD NELSN,,,340.0,5.0,2.6,,,,,,,,,28.3,,,,,,,,,,,,,,,,,,,,,295,92,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ5FEM,3,0,0,2,1,"(92, 9)",1,1.0,"CLEAR     ,STRONG CURRENT,STRONG RIPPLING,,,,,,,"
38228,1806,10,26.0,6.0,9.45,93.12,1,3,0.0,5,,,3.0,10,LRD NELSN,,,216.0,5.0,1.0,,,,,,,,,28.3,,,,,,,,,,,,,,,,,,,,,295,93,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ5FEY,3,0,0,2,1,"(93, 9)",1,1.0,"FAIR,SULTRY,,,,,,,,"
38230,1806,10,26.0,7.0,9.38,81.55,1,3,0.0,5,,,3.0,10,EUROPE 2,,,249.0,5.0,6.7,,,,,,,,,26.7,,,,,,,,,,,,,,,,,,,,,294,91,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ5FF2,3,0,0,2,1,"(81, 9)",1,1.0,"CLOUDY,UNSETTLED,,,,,,,,"
38231,1806,10,26.0,7.0,9.37,81.38,1,3,0.0,5,,,3.0,10,STREATH 4,,,,,,,,,,,,,,26.7,,,,,,,,,,,,,,,,,,,,,294,91,248,148,5,0,,,,,,,,2.0,F1FFFF,1AAAAA1AAAAAAA,,,,CZ5FF3,3,0,0,2,1,"(81, 9)",1,1.0,"CLOUDY,LIGHTNING,THUNDER,FAIR,SQUALLY,UNSETTLED,,,,,,,,"
38236,1806,10,27.0,6.0,10.25,93.42,1,3,0.0,5,,,3.0,10,LRD NELSN,,,250.0,5.0,,,,,,,,,,26.4,,,,,,,,,,,,,,,,,,,,,259,3,248,148,5,0,,,,,,,,2.0,F111FF,12AAAA1AAAAAAA,,,,CZ5FFA,3,0,0,2,1,"(93, 10)",1,1.0,"SQUALLY     ,SMOOTH WATER,,,,,,,"
38237,1806,10,27.0,6.0,9.33,90.25,1,3,0.0,5,,,3.0,10,LORD ELDO,,,272.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,90,248,148,5,0,,,,,,,,2.0,FF11FF,12AAAAAAAAAAAA,,,,CZ5FFB,3,0,0,2,1,"(90, 9)",1,1.0,"CLOUDY,HARD RAIN,SQUALLY,RAIN,UNSETTLED,,,,,,,,"
38238,1806,10,27.0,6.0,9.33,92.25,1,3,0.0,5,,,3.0,10,HARRIET 3,,,,,,,,,,1005.7,,,,26.1,,,,,,,,,,,,,,,,,,,,,295,92,248,148,5,0,,,,,,,,2.0,F1FF1F,17AAA11AAAAAAA,,,,CZ5FFC,3,0,0,2,1,"(92, 9)",1,1.0,"SQUALLY,RAIN,HEAVY RAIN,CLOUDY,UNSETTLED,VERY HEAVY RAIN     ,SMOOTH,,,,,,,"
38239,1806,10,27.0,7.0,8.6,81.8,1,3,0.0,5,,,3.0,10,EUROPE 2,,,,,,,,,,,,,,27.8,,,,,,,,,,,,,,,,,,,,,294,81,248,148,5,0,,,,,,,,2.0,F1FFFF,1AAAAA1AAAAAAA,,,,CZ5FFE,3,0,0,2,1,"(81, 8)",1,1.0,"SQUALLY,RAIN,FAIR,,,,,,,,"
38240,1806,10,27.0,7.0,8.55,81.37,1,3,0.0,5,,,3.0,10,WIL PIT 2,,,249.0,5.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,81,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ5FFF,3,0,0,2,1,"(81, 8)",1,1.0,"CLOUDY,FAIR,SQUALLY,RAIN,,,,,,,,"
38241,1806,10,27.0,7.0,8.5,81.87,1,3,0.0,3,,,3.0,10,STREATH 4,,,249.0,5.0,9.3,,,,,,,,,28.3,,,,,,,,,,,,,,,,,,,,,294,81,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ5FFH,3,0,0,2,1,"(81, 8)",1,1.0,"SQUALLY,RAIN,CLOUDY,PLEASANT,,,,,,,,"
38246,1806,10,28.0,6.0,11.38,93.75,1,3,0.0,5,,,3.0,10,LRD NELSN,,,182.0,5.0,6.7,,,,,,,,,27.5,,,,,,,,,,,,,,,,,,,,,259,13,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ5FFN,3,0,0,2,1,"(93, 11)",1,1.0,"SQUALLY,RAIN,CLOUDY,LIGHT SQUALLS     ,SMOOTH WATER,,,,,,,"
38247,1806,10,28.0,6.0,10.42,91.75,1,3,0.0,5,,,3.0,10,HARRIET 3,,,,,,,,,,1005.5,,,,27.8,,,,,,,,,,,,,,,,,,,,,259,1,248,148,5,0,,,,,,,,2.0,F1FF1F,17AAA11AAAAAAA,,,,CZ5FFP,3,0,0,2,1,"(91, 10)",1,1.0,"CLOUDY,UNSETTLED     ,SMOOTH,,,,,,,"
38257,1806,10,29.0,6.0,12.02,91.37,1,3,0.0,5,,,3.0,10,HARRIET 3,,,,,,,,,,1005.5,,,,27.8,,,,,,,,,,,,,,,,,,,,,259,21,248,148,5,0,,,,,,,,2.0,F1FF1F,17AAA11AAAAAAA,,,,CZ5FG2,3,0,0,2,1,"(91, 12)",1,1.0,"FAIR,PLEASANT,LIGHT SQUALLS     ,REMARKABLY SMOOTH,,,,,,,"
38269,1806,10,30.0,6.0,12.83,91.67,1,3,0.0,5,,,3.0,10,HARRIET 3,,,,,,,,,,1005.5,,,,28.3,,,,,,,,,,,,,,,,,,,,,259,21,248,148,5,0,,,,,,,,2.0,F1FF1F,1AAAA11AAAAAAA,,,,CZ5FGI,3,0,0,2,1,"(91, 12)",1,1.0,"CLEAR,PLEASANT     ,REMARKABLY SMOOTH,,,,,,,"
38278,1806,10,31.0,6.0,15.0,93.85,1,3,0.0,5,,,3.0,10,LRD NELSN,,,261.0,5.0,2.6,,,,,,,,,28.3,,,,,,,,,,,,,,,,,,,,,259,53,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ5FGV,3,0,0,2,1,"(93, 15)",1,1.0,"LIGHT SQUALLS,RAIN,FAIR,,,,,,,,"
38279,1806,10,31.0,6.0,13.73,91.73,1,3,0.0,5,,,3.0,10,HARRIET 3,,,,,,,,,,1005.6,,,,27.8,,,,,,,,,,,,,,,,,,,,,259,31,248,148,5,0,,,,,,,,2.0,F1FF1F,1AAAA11AAAAAAA,,,,CZ5FGX,3,0,0,2,1,"(91, 13)",1,1.0,"SQUALLY,RAIN,CLOUDY,FAIR,UNSETTLED,,,,,,,,"
38287,1806,11,1.0,6.0,15.97,93.37,1,3,0.0,5,,,3.0,10,LRD NELSN,,,,,,,,,,,,,,27.8,,,,,,,,,,,,,,,,,,,,,259,53,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ5FHA,3,0,0,2,1,"(93, 15)",1,1.0,"CLOUDY,FAIR     ,WATER REMARKABLY SMOOTH,,,,,,,"
38288,1806,11,1.0,6.0,14.92,91.95,1,3,0.0,5,,,3.0,10,HARRIET 3,,,,,,,,,,1005.7,,,,27.8,,,,,,,,,,,,,,,,,,,,,259,41,248,148,5,0,,,,,,,,2.0,F1FF1F,17AAA11AAAAAAA,,,,CZ5FHC,3,0,0,2,1,"(91, 14)",1,1.0,"FAIR,SQUALLS,CLOUDY,PLEASANT,RAIN     ,VERY SMOOTH,,,,,,,"
38296,1806,11,2.0,6.0,17.2,93.05,1,3,0.0,5,,,3.0,10,LRD NELSN,,,36.0,5.0,6.7,,,,,,,,,29.4,,,,,,,,,,,,,,,,,,,,,259,73,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ5FHP,3,0,0,2,1,"(93, 17)",1,1.0,"FAIR,,,,,,,,"
38297,1806,11,2.0,6.0,15.5,92.45,1,3,0.0,5,,,3.0,10,HARRIET 3,,,,,,,,,,1004.0,,,,27.8,,,,,,,,,,,,,,,,,,,,,259,52,248,148,5,0,,,,,,,,2.0,F1FF2F,17AAA11AAAAAAA,,,,CZ5FHR,3,0,0,2,1,"(92, 15)",1,1.0,"RAIN,SULTRY     ,SWELL,,,,,,,"
38305,1806,11,3.0,6.0,18.42,92.95,1,3,0.0,5,,,3.0,10,LRD NELSN,,,92.0,5.0,6.7,,,,,,,,,28.3,,,,,,,,,,,,,,,,,,,,,259,82,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ5FI4,3,0,0,2,1,"(92, 18)",1,1.0,"SQUALLY,LIGHTNING,HARD SQUALLS,THUNDER,VIVID LIGHTNING,RAIN,FREQUENT HARD SQUALLS,DISTANT THUNDER,,,,,,,,"
38306,1806,11,3.0,6.0,16.25,92.5,1,3,0.0,5,,,3.0,10,HARRIET 3,,,,,,,,,,1004.1,,,,27.2,,,,,,,,,,,,,,,,,,,,,259,62,248,148,5,0,,,,,,,,2.0,F1FF2F,17AAA11AAAAAAA,,,,CZ5FI5,3,0,0,2,1,"(92, 16)",1,1.0,"RAIN,HEAVY RAIN,HARD SQUALL,CLOUDY,VIVID LIGHTNING,CLEAR,PLEASANT,UNSETTLED,SQUALL     ,REMARKABLY SMOOTH,CONFUSED SWELL,,,,,,,"
38307,1806,11,3.0,6.0,16.22,90.75,1,3,0.0,5,,,3.0,10,LORD ELDO,,,14.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,60,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ5FI6,3,0,0,2,1,"(90, 16)",1,1.0,"CLOUDY,HARD SQUALLS,THUNDER,LIGHTNING,RAIN,FAIR,HEAVY RAIN,,,,,,,,"
38316,1806,11,4.0,6.0,19.6,92.12,1,3,0.0,5,,,3.0,10,LRD NELSN,,,,,,,,,,,,,,26.9,,,,,,,,,,,,,,,,,,,,,259,92,248,148,5,0,,,,,,,,2.0,F1FFFF,1AAAAA1AAAAAAA,,,,CZ5FIJ,3,0,0,2,1,"(92, 19)",1,1.0,"HARD SQUALLS,RAIN,SQUALLY,CLOUDY,VERY HARD SQUALLS,HARD RAIN,,,,,,,,"
38317,1806,11,4.0,6.0,16.33,92.54,1,3,0.0,3,,,3.0,10,HARRIET 3,,,,,,,,,,1002.4,,,,27.8,,,,,,,,,,,,,,,,,,,,,259,62,248,148,5,0,,,,,,,,2.0,F1FF4F,17AAA11AAAAAAA,,,,CZ5FIK,3,0,0,2,1,"(92, 16)",1,1.0,"CLOUDY     ,SMOOTH,,,,,,,"
38328,1806,11,5.0,6.0,17.08,92.58,1,3,0.0,5,,,3.0,10,HARRIET 3,,,,,,,,,,1002.4,,,,27.8,,,,,,,,,,,,,,,,,,,,,259,72,248,148,5,0,,,,,,,,2.0,F1FF4F,17AAA11AAAAAAA,,,,CZ5FJ0,3,0,0,2,1,"(92, 17)",1,1.0,"CLOUDY,,,,,,,,"
38336,1806,11,6.0,6.0,18.48,92.0,1,3,0.0,5,,,3.0,10,HARRIET 3,,,,,,,,,,1002.6,,,,27.2,,,,,,,,,,,,,,,,,,,,,259,82,248,148,5,0,,,,,,,,2.0,F1FF4F,17AAA11AAAAAAA,,,,CZ5FJE,3,0,0,2,1,"(92, 18)",1,1.0,"CLOUDY,LIGHTNING,SQUALLY,HEAVY RAIN,RAIN,,,,,,,,"
38348,1806,11,7.0,6.0,19.9,87.97,1,3,0.0,5,,,3.0,10,LORD ELDO,,,47.0,5.0,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,97,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ5FJU,3,0,0,2,1,"(87, 19)",1,1.0,"THICK,HAZY,RAIN,SQUALLY,DARK,CLOUDY,FREQUENT SQUALLS,,,,,,,,"
38587,1806,11,29.0,6.0,15.82,93.73,1,3,0.0,5,,,3.0,10,MQ WELSLY,,,,5.0,,,,,,,,,,26.7,,,,,,,,,,,,,,,,,,,,,259,53,248,148,5,0,,,,,,,,2.0,F1FFFF,12AAAA1AAAAAAA,,,,CZ5FT2,3,0,0,2,1,"(93, 15)",1,1.0,"HARD RAIN,RAIN,SQUALLY,CLOUDY,,,,,,,,"
38599,1806,11,30.0,6.0,17.92,93.2,1,3,0.0,5,,,3.0,10,MQ WELSLY,,,,,,,,,,,,,,26.9,,,,,,,,,,,,,,,,,,,,,259,73,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ5FTJ,3,0,0,2,1,"(93, 17)",1,1.0,"CLOUDY,FAIR,HARD RAIN,RAIN,UNSETTLED,,,,,,,,"
38610,1806,12,1.0,6.0,18.57,93.15,1,3,0.0,5,,,3.0,10,MQ WELSLY,,,,5.0,,,,,,,,,,26.7,,,,,,,,,,,,,,,,,,,,,259,83,248,148,5,0,,,,,,,,2.0,F1FFFF,12AAAA1AAAAAAA,,,,CZ5FU3,3,0,0,2,1,"(93, 18)",1,1.0,"RAIN,FREQUENT HARD RAIN,FAIR,,,,,,,,"
38621,1806,12,2.0,6.0,18.8,91.73,1,3,0.0,3,,,3.0,10,BENGAL,,,2.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,81,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ5FUJ,3,0,0,2,1,"(91, 18)",1,1.0,"FAIR,,,,,,,,"
38622,1806,12,2.0,6.0,18.8,92.05,1,3,0.0,5,,,3.0,10,MQ WELSLY,,,351.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,82,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ5FUL,3,0,0,2,1,"(92, 18)",1,1.0,"CLOUDY,FAIR,,,,,,,,"
38631,1806,12,3.0,6.0,19.17,90.5,1,3,0.0,5,,,3.0,10,MQ WELSLY,,,2.0,5.0,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,90,248,148,5,0,,,,,,,,2.0,FF12FF,11AAAAAAAAAAAA,,,,CZ5FV3,3,0,0,2,1,"(90, 19)",1,1.0,"FAIR,,,,,,,,"
38641,1806,12,4.0,6.0,19.62,91.4,1,3,0.0,5,,,3.0,10,MQ WELSLY,,,47.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,91,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ5FVK,3,0,0,2,1,"(91, 19)",1,1.0,"FAIR,,,,,,,,"
38719,1806,12,12.0,6.0,9.32,92.81,1,3,0.0,3,,,3.0,10,TOTTENHAM,,,,5.0,,,,,,,,,,26.1,,,,,,,,,,,,,,,,,,,,,295,92,248,148,5,0,,,,,,,,2.0,F1FF6F,17AAA91AAAAAAA,,,,CZ5FYY,3,0,0,2,1,"(92, 9)",1,1.0,"SQUALLY,HARD RAIN,,,,,,,,"
38725,1806,12,13.0,6.0,11.15,92.2,1,3,0.0,5,,,3.0,10,TOTTENHAM,,,,5.0,,,,,,,,,,25.6,,,,,,,,,,,,,,,,,,,,,259,12,248,148,5,0,,,,,,,,2.0,F1FF6F,17AAA91AAAAAAA,,,,CZ5FZC,3,0,0,2,1,"(92, 11)",1,1.0,"RAIN,FAIR,,,,,,,,"
38732,1806,12,14.0,6.0,13.37,90.85,1,3,0.0,5,,,3.0,10,TOTTENHAM,,,,,,,,,,,,,,25.6,,,,,,,,,,,,,,,,,,,,,259,30,248,148,5,0,,,,,,,,2.0,F1FF6F,17AAA91AAAAAAA,,,,CZ5FZR,3,0,0,2,1,"(90, 13)",1,1.0,"SQUALLY,HARD RAIN,PASSING SHOWERS,,,,,,,,"
38741,1806,12,14.0,,16.02,91.0,1,3,,4,,,,10,CATHE*,,1.0,68.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,61,701,69,5,0,,1.0,,,,,,,FF11FF,71AAAAAAAAAAAA,,,,0044P1,3,0,0,2,1,"(91, 16)",1,1.0,"    ,   ST.PAUL & CALCUTTA  ,,,,,,,"
38743,1806,12,15.0,6.0,15.53,88.53,1,3,0.0,5,,,3.0,10,TOTTENHAM,,,,,,,,,,,,,,26.7,,,,,,,,,,,,,,,,,,,,,258,58,248,148,5,0,,,,,,,,2.0,F1FF6F,1AAAA91AAAAAAA,,,,CZ5G06,3,0,0,2,1,"(88, 15)",1,1.0,"FINE,,,,,,,,"
